nome_hotel,prezzo,stanza,città,data,punteggio,numero_recensioni,distanza_centro,genius,offerte,colazione_inclusa,senza_pagamento_anticipato,cancellazione_gratuita,os,username,user_agent_type,TIMESTAMP
BQ House Trevi Luxury Rooms,€ 368,Camera Matrimoniale Economy,"Trevi, Roma",2024-03-20,"7,3",246 recensioni,"0,6 km dal centro",True,Taxi gratuito dall'aeroporto Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Domidea,€ 138,Camera Standard Matrimoniale/Doppia con Letti Singoli,Roma,2024-03-20,"8,4",546 recensioni,9 km dal centro,True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Vatican Golden Rooms,€ 129,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,1",265 recensioni,"2,1 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Tarshito Gallery House Roma,€ 167,Camera Matrimoniale con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"8,5",102 recensioni,"2,3 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Double B Ferruccio I,€ 142,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"8,3",498 recensioni,"1,7 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
La Grande Bellezza Guest House Rome,€ 127,Camera Matrimoniale Classic,"San Giovanni, Roma",2024-03-20,"8,7",281 recensioni,"2,6 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel dei Barbieri,€ 310,Camera Matrimoniale Standard,"Pantheon, Roma",2024-03-20,"8,2",822 recensioni,"0,6 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
The Boutique Hotel,€ 182,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"8,9",486 recensioni,"2,1 km dal centro",False,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Ripetta 226,€ 129,Camera Matrimoniale Deluxe,"Spagna, Roma",2024-03-20,"7,0",555 recensioni,"1,5 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Piemonte,€ 178,Camera Matrimoniale - Edificio Separato,"Stazione Termini, Roma",2024-03-20,"7,6",2.610 recensioni,"1,9 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Olimpico's apartment,€ 111,Appartamento con 1 Camera da Letto,Roma,2024-03-20,10,4 recensioni,"3,5 km dal centro",True,Offerta Inizio 2024 ,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Duca d'Alba Hotel - Chateaux & Hotels Collection,€ 199,"Camera Matrimoniale o Doppia con Letti Singoli, Dependance, Via Leonina 16","Rione Monti, Roma",2024-03-20,"8,3",1.352 recensioni,"0,8 km dal centro",False,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Navona Style,€ 221,Camera Standard Matrimoniale/Doppia con Letti Singoli,"Pantheon, Roma",2024-03-20,"9,2",604 recensioni,400 m dal centro,True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Laurentia,€ 154,Camera Matrimoniale,"San Lorenzo, Roma",2024-03-20,"8,1",2.129 recensioni,"2,6 km dal centro",False,Offerta Inizio 2024 ,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
San Luigi - Residenza Gemelli,€ 113,Camera Matrimoniale,"Trionfale, Roma",2024-03-20,"8,2",2.307 recensioni,"5,9 km dal centro",True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Er Centurione,€ 98,Camera Tripla,"Aventino, Roma",2024-03-20,"7,6",482 recensioni,"2,6 km dal centro",False,,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel The Building,€ 211,Camera Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"7,7",2.542 recensioni,"2,2 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Piazza Di Spagna,€ 252,Camera Matrimoniale Superior,"Spagna, Roma",2024-03-20,"8,6",595 recensioni,"1,2 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
CasAphrodite,€ 115,Casa con 1 Camera da Letto,"Prenestino, Roma",2024-03-20,"8,0",61 recensioni,"3,7 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Augustana House and Suites,€ 225,Camera Matrimoniale Standard,"Spagna, Roma",2024-03-20,"9,2",261 recensioni,"1,1 km dal centro",True,,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Rhome Vatican Rooms,€ 139,Camera Tripla Deluxe,"Aurelio, Roma",2024-03-20,10,2 recensioni,"3,4 km dal centro",False,Offerta Inizio 2024 ,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
H10 Roma Città,€ 185,Camera Matrimoniale Standard,"Portuense, Roma",2024-03-20,"8,3",1.975 recensioni,"3,3 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Trevi Elegance Suite,€ 154,Camera Tripla con Balcone,"Trevi, Roma",2024-03-20,"7,8",350 recensioni,"0,7 km dal centro",True,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
G55 Design Hotel,€ 372,Camera Matrimoniale Superior,"Pantheon, Roma",2024-03-20,"8,0",783 recensioni,300 m dal centro,True,Taxi gratuito dall'aeroporto ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Virtus Prestige - Rooms & Apartments,€ 78,Camera Familiare,Roma,2024-03-20,"7,9",267 recensioni,"11,4 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
LIVING COLOSSEUM,€ 231,Appartamento con 2 Camere da Letto,"Rione Monti, Roma",2024-03-20,"8,6",110 recensioni,"0,9 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Coronari Palace,€ 238,Camera Matrimoniale Superior,"Piazza Navona, Roma",2024-03-20,"8,2",769 recensioni,1 km dal centro,True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Della Torre Argentina,€ 197,Camera Matrimoniale Piccola,"Pantheon, Roma",2024-03-20,"8,5",2.632 recensioni,"0,6 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
9Hotel Cesari,€ 315,Camera Matrimoniale Superior,"Pantheon, Roma",2024-03-20,"8,7",1.463 recensioni,"0,5 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Golden House Medaglie D'Oro,€ 127,Camera Tripla con Doccia,"Trionfale, Roma",2024-03-20,"7,9",323 recensioni,"4,2 km dal centro",False,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Condotti Boutique Hotel,€ 265,Camera Matrimoniale Standard - Via delle Carrozze 42,"Spagna, Roma",2024-03-20,"8,2",2.578 recensioni,"1,2 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Contessa Arrivabene Antica Dimora,€ 166,Camera Matrimoniale,"Trionfale, Roma",2024-03-20,"8,6",334 recensioni,"3,8 km dal centro",True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel King,€ 178,Camera Matrimoniale Classic,"Via Veneto, Roma",2024-03-20,"7,5",1.314 recensioni,1 km dal centro,True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Residenza Zanardelli,€ 204,Camera Economy Matrimoniale/Doppia con Letti Singoli,"Piazza Navona, Roma",2024-03-20,"9,0",544 recensioni,1 km dal centro,True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Roma Metro Furio Camillo,€ 139,Appartamento Monolocale,"Appio Latino, Roma",2024-03-20,"8,9",106 recensioni,"4,5 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Double B Carlo Alberto,€ 136,Camera Familiare con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"7,9",453 recensioni,"1,6 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Target Inn Rooms,€ 144,Suite,"Stazione Termini, Roma",2024-03-20,"7,5",688 recensioni,"1,2 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
The Spanish Suite Piazza di Spagna,€ 188,Camera Matrimoniale,"Spagna, Roma",2024-03-20,"7,4",1.176 recensioni,"1,3 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Astoria Garden,€ 144,Camera Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"7,4",2.692 recensioni,2 km dal centro,True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
AD Trastevere Guest House,€ 110,Camera Tripla Comfort con Doccia,"Gianicolense, Roma",2024-03-20,"8,7",218 recensioni,"1,9 km dal centro",False,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Mozart,€ 199,Camera Matrimoniale/Doppia con Letti Singoli - Dependance - Via del Corso 75,"Spagna, Roma",2024-03-20,"8,1",1.970 recensioni,"1,3 km dal centro",False,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Roma Station House,€ 162,Camera Matrimoniale,"Stazione Termini, Roma",2024-03-20,"8,1",817 recensioni,"1,7 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
San Lorenzo Rooms,€ 131,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"San Lorenzo, Roma",2024-03-20,"7,0",549 recensioni,"2,4 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Villa Pirandello,€ 141,Camera Standard Matrimoniale/Doppia con Letti Singoli,"Nomentano, Roma",2024-03-20,"8,3",677 recensioni,"3,5 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Suites Rome,€ 204,Camera King Superior,"Spagna, Roma",2024-03-20,"9,6",28 recensioni,"1,2 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
500 Suite Prati delle Vittorie,€ 142,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"9,0",284 recensioni,"2,8 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Ripetta Central Suites,€ 176,Camera Matrimoniale Superior,"Spagna, Roma",2024-03-20,"8,4",256 recensioni,"1,6 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
DIDAVI' Guest House,€ 107,Camera King con Vista Giardino,Roma,2024-03-20,"9,4",477 recensioni,"4,8 km dal centro",False,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Romi Suite,€ 107,Camera Matrimoniale Deluxe,Roma,2024-03-20,10,2 recensioni,"4,7 km dal centro",False,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
All'Ombra Del Cupolone,€ 135,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"9,1",105 recensioni,"2,2 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
The river corner,€ 107,Camera Matrimoniale Standard,Roma,2024-03-20,"8,7",351 recensioni,"2,3 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Landlord in Trastevere,€ 151,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Trastevere, Roma",2024-03-20,"9,2",660 recensioni,"1,6 km dal centro",True,Offerta Inizio 2024 ,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Casa Valdese Roma,€ 134,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,1",726 recensioni,2 km dal centro,True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Gravina San Pietro,€ 152,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"7,5",1.975 recensioni,"2,7 km dal centro",True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Eurogarden Hotel,€ 106,Camera Superior,Roma,2024-03-20,"8,7",890 recensioni,"10,6 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
La Casa degli Osti 2 - Piazza Navona,€ 114,Appartamento con 1 Camera da Letto,"Piazza Navona, Roma",2024-03-20,"8,5",44 recensioni,1 km dal centro,False,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Appartamento Esquilino di Yan,€ 112,Camera Tripla con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"8,3",38 recensioni,"1,5 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Residenza Cavallini,€ 286,Camera Standard Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"7,7",1.466 recensioni,"1,4 km dal centro",True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Ripetta Relais,€ 194,Camera Deluxe,"Spagna, Roma",2024-03-20,"7,9",516 recensioni,"1,6 km dal centro",True,,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
B&B Santi Quattro Al Colosseo,€ 171,Camera Matrimoniale Superior - Dependance,"Colosseo, Roma",2024-03-20,"8,7",1.442 recensioni,"1,2 km dal centro",False,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Paolo II,€ 174,Camera Superior Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,7",1.759 recensioni,"2,4 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
LISA VATICAN ROOMS,€ 152,Camera Matrimoniale con Letto Supplementare,"Vaticano Prati, Roma",2024-03-20,"9,2",35 recensioni,"2,4 km dal centro",False,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
parisa suite,€ 104,Camera Matrimoniale Deluxe con Doccia,"Stazione Termini, Roma",2024-03-20,"8,1",352 recensioni,"1,7 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Di Martino Residence,€ 127,Camera Matrimoniale Standard,"Nomentano, Roma",2024-03-20,"8,0",578 recensioni,"3,9 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Eccelso Hotel,€ 140,Camera Matrimoniale Standard,"Vaticano Prati, Roma",2024-03-20,"9,0",1.128 recensioni,"2,3 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Colonna Luxury Suites,€ 202,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"9,1",349 recensioni,2 km dal centro,True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Relais Cavour,€ 187,Camera Matrimoniale/Doppia con Letti Singoli,"Vaticano Prati, Roma",2024-03-20,"8,5",486 recensioni,"1,6 km dal centro",True,,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Relais Fontana Di Trevi Hotel,€ 277,Camera Matrimoniale,"Trevi, Roma",2024-03-20,"8,6",1.660 recensioni,"0,6 km dal centro",False,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Imperial Relais,€ 174,Suite Deluxe con Vasca Idromassaggio,"Rione Monti, Roma",2024-03-20,"7,9",575 recensioni,"0,6 km dal centro",False,,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Sweet Arco Farnese,€ 171,Appartamento,"Piazza Navona, Roma",2024-03-20,"8,7",210 recensioni,"1,1 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Big Bang,€ 107,Camera King,"Stazione Termini, Roma",2024-03-20,"8,0",1.030 recensioni,"1,4 km dal centro",False,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Occidental Aran Park,€ 99,Camera Superior Matrimoniale/Doppia con Letti Singoli con Balcone,"Giuliano-Dalmata, Roma",2024-03-20,"7,4",3.886 recensioni,"8,6 km dal centro",False,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Hotel Accademia,€ 198,Room Assigned on Arrival,"Trevi, Roma",2024-03-20,"8,0",1.768 recensioni,"0,7 km dal centro",True,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Tree Charme Augusto Luxury Suites,€ 410,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Spagna, Roma",2024-03-20,"8,8",711 recensioni,"1,1 km dal centro",True,Taxi gratuito dall'aeroporto Offerta SuperSegreta ,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Leonardo Da Vinci Guest House,€ 137,Camera Matrimoniale Deluxe,"Vaticano Prati, Roma",2024-03-20,"9,5",212 recensioni,"2,7 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Villa Angeli,€ 144,Camera Matrimoniale/Doppia con Letti Singoli con Balcone,"Aurelio, Roma",2024-03-20,"8,5",265 recensioni,"3,4 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
U-Visionary Roma Hotel,€ 354,Camera Matrimoniale Classic,"Trevi, Roma",2024-03-20,"9,1",1.101 recensioni,"0,8 km dal centro",False,Taxi gratuito dall'aeroporto ,True,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
AD2015 Guest House,€ 140,Camera Doppia con Letti Singoli con Doccia,"Vaticano Prati, Roma",2024-03-20,"9,1",368 recensioni,"2,5 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Profumo Maison Colosseo,€ 190,Camera Matrimoniale,"Rione Monti, Roma",2024-03-20,"8,4",437 recensioni,"1,4 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Roxena House,€ 90,Camera Matrimoniale con Bagno Privato,"Stazione Termini, Roma",2024-03-20,"7,1",392 recensioni,"1,9 km dal centro",False,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Locanda Navona,€ 171,Camera Matrimoniale Superior,"Piazza Navona, Roma",2024-03-20,"8,5",601 recensioni,1 km dal centro,True,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Santamaria Inn,€ 145,Camera Matrimoniale/Doppia con Letti Singoli,"Stazione Termini, Roma",2024-03-20,"8,5",443 recensioni,"1,6 km dal centro",True,Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
"Palazzo Velabro, a Member of Design Hotels",€ 385,Suite,"Colosseo, Roma",2024-03-20,"9,4",168 recensioni,"0,7 km dal centro",False,,True,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
"Locazione Turistica San Giovanni, via Voghera",€ 113,Ampia Camera Matrimoniale,"San Giovanni, Roma",2024-03-20,"9,2",137 recensioni,"3,2 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Umiltà 36,€ 812,Camera Matrimoniale Superior,"Trevi, Roma",2024-03-20,"9,5",1.030 recensioni,400 m dal centro,True,Taxi gratuito dall'aeroporto ,True,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
UNAHOTELS Decò Roma,€ 295,Camera Matrimoniale Superior (2 Adulti + 1 Bambino),"Stazione Termini, Roma",2024-03-20,"8,6",3.088 recensioni,"1,5 km dal centro",False,Offerta Inizio 2024 ,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Virgilio Suite,€ 167,Camera Matrimoniale,"Vaticano Prati, Roma",2024-03-20,"8,8",344 recensioni,"1,8 km dal centro",True,,False,True,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Excellent Trinity Rooms,€ 196,Suite Deluxe,"Centro di Roma, Roma",2024-03-20,"9,2",297 recensioni,1 km dal centro,False,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Casa Santa Sofia,€ 190,Camera Matrimoniale Superior,"Rione Monti, Roma",2024-03-20,"8,0",1.893 recensioni,"0,7 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Maison Candia Luxury House,€ 148,Camera Matrimoniale,"Trionfale, Roma",2024-03-20,"8,7",481 recensioni,"2,7 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Lifestyle Suites Rome,€ 395,Junior Suite,"Piazza Navona, Roma",2024-03-20,"9,4",313 recensioni,"0,8 km dal centro",True,Taxi gratuito dall'aeroporto Offerta Inizio 2024 ,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
Tiburtina House,€ 118,Camera Matrimoniale,"Nomentano, Roma",2024-03-20,"8,8",287 recensioni,"3,5 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
La Casa di Ludovica all'Appio Latino,€ 109,Appartamento Superior,"Appio Latino, Roma",2024-03-20,"9,0",90 recensioni,"4,9 km dal centro",True,,False,False,True,Windows,sunnytraveler,desktop,03-03-2024---14:16
Feronia Guest house,€ 186,Camera Deluxe Matrimoniale/Doppia con Letti Singoli,"Pantheon, Roma",2024-03-20,"8,3",607 recensioni,"0,6 km dal centro",True,,False,False,False,Windows,sunnytraveler,desktop,03-03-2024---14:16
